Data from 9JQ42_Trend18_2.txt Node
Standard Time	Epoch Time	Value
16:54:41.148	1657054481148.000148000	0.02
16:54:41.402	1657054481402.000402000	0.02
16:54:41.657	1657054481657.000657000	0.02
16:54:41.915	1657054481915.000915000	0.02
16:54:42.169	1657054482169.000169000	0.02
16:54:42.421	1657054482421.000421000	0.02
16:54:42.677	1657054482677.000677000	0.02
16:54:42.932	1657054482932.000932000	0.02
16:54:43.189	1657054483189.000189000	0.02
16:54:43.442	1657054483442.000442000	0.02
16:54:43.697	1657054483697.000697000	0.02
16:54:43.952	1657054483952.000952000	0.02
16:54:44.207	1657054484207.000207000	0.02
16:54:44.461	1657054484461.000461000	0.02
16:54:44.717	1657054484717.000717000	0.02
16:54:44.971	1657054484971.000971000	0.02
16:54:45.227	1657054485227.000227000	0.02
16:54:45.482	1657054485482.000482000	0.02
16:54:45.737	1657054485737.000737000	0.02
16:54:45.991	1657054485991.000991000	0.02
16:54:46.247	1657054486247.000247000	0.02
16:54:46.504	1657054486504.000504000	0.02
16:54:46.757	1657054486757.000757000	0.02
16:54:47.012	1657054487012.000012000	0.02
16:54:47.267	1657054487267.000267000	0.02
16:54:47.522	1657054487522.000522000	0.02
16:54:47.781	1657054487781.000781000	0.02
16:54:48.034	1657054488034.000034000	0.02
16:54:48.287	1657054488287.000287000	0.02
16:54:48.542	1657054488542.000542000	0.02
16:54:48.797	1657054488797.000797000	0.02
16:54:49.057	1657054489057.000057000	0.02
16:54:49.307	1657054489307.000307000	0.02
16:54:49.562	1657054489562.000562000	0.02
16:54:49.815	1657054489815.000815000	0.02
16:54:50.069	1657054490069.000069000	0.02
16:54:50.327	1657054490327.000327000	0.02
16:54:50.582	1657054490582.000582000	0.01
16:54:50.842	1657054490842.000842000	0.02
16:54:51.532	1657054491532.000532000	0.02
16:54:51.773	1657054491773.000773000	0.02
16:54:52.032	1657054492032.000032000	0.02
16:54:52.283	1657054492283.000283000	0.02
16:54:52.543	1657054492543.000543000	0.02
16:54:52.793	1657054492793.000793000	0.02
16:54:53.062	1657054493062.000062000	0.02
16:54:53.307	1657054493307.000307000	0.02
16:54:53.560	1657054493560.000560000	0.02
16:54:53.812	1657054493812.000812000	0.02
16:54:54.097	1657054494097.000097000	0.02
16:54:54.322	1657054494322.000322000	0.02
16:54:54.577	1657054494577.000577000	0.02
16:54:54.834	1657054494834.000834000	0.02
16:54:55.092	1657054495092.000092000	0.02
16:54:55.347	1657054495347.000347000	0.02
16:54:55.598	1657054495598.000598000	0.02
16:54:55.855	1657054495855.000855000	0.02
16:54:56.106	1657054496106.000106000	0.02
16:54:56.367	1657054496367.000367000	0.02
16:54:56.616	1657054496616.000616000	0.02
16:54:56.871	1657054496871.000871000	0.02
16:54:57.124	1657054497124.000124000	0.02
16:54:57.381	1657054497381.000381000	0.02
16:54:57.636	1657054497636.000636000	0.02
16:54:57.894	1657054497894.000894000	0.02
16:54:58.147	1657054498147.000147000	0.02
16:54:58.410	1657054498410.000410000	0.02
16:54:58.657	1657054498657.000657000	0.02
16:54:58.912	1657054498912.000912000	0.02
16:54:59.173	1657054499173.000173000	0.02
16:54:59.428	1657054499428.000428000	0.02
16:54:59.677	1657054499677.000677000	0.02
16:54:59.931	1657054499931.000931000	0.02
16:55:00.356	1657054500356.000356000	0.02
